Timestamp,Status,Response Time,Client IP,Method,Endpoint,Response Time (s)
2025/02/20 - 07:50:10,200,1.663490081s,10.61.97.94,POST,/api/chat,1.663490081
2025/02/20 - 07:50:10,200,1.730191153s,10.61.97.94,POST,/api/chat,1.730191153
2025/02/20 - 07:50:16,200,363.656932ms,172.16.21.175,POST,/api/generate,0.363656932
2025/02/20 - 07:50:17,200,660.773984ms,172.16.21.175,POST,/api/generate,0.660773984
2025/02/20 - 07:50:18,200,1.178498248s,172.16.21.175,POST,/api/generate,1.178498248
2025/02/20 - 07:50:18,200,161.003552ms,172.16.21.175,POST,/api/generate,0.161003552
2025/02/20 - 07:50:19,200,473.659709ms,172.16.21.175,POST,/api/generate,0.473659709
2025/02/20 - 07:50:19,200,431.338012ms,172.16.21.175,POST,/api/generate,0.431338012
2025/02/20 - 07:50:20,200,420.576658ms,10.61.97.94,POST,/api/chat,0.420576658
2025/02/20 - 07:50:20,200,421.264057ms,10.61.97.94,POST,/api/chat,0.421264057
2025/02/20 - 07:50:20,200,1.098507396s,172.16.21.175,POST,/api/generate,1.098507396
2025/02/20 - 07:50:22,200,1.461447249s,172.16.21.175,POST,/api/generate,1.461447249
2025/02/20 - 07:50:23,200,1.168233653s,172.16.21.175,POST,/api/generate,1.168233653
2025/02/20 - 07:50:24,200,1.215069464s,172.16.21.175,POST,/api/generate,1.215069464
2025/02/20 - 07:50:27,200,873.977299ms,172.16.21.175,POST,/api/generate,0.873977299
2025/02/20 - 07:50:28,200,688.714652ms,172.16.21.175,POST,/api/generate,0.688714652
2025/02/20 - 07:50:30,200,443.239탎,192.168.0.1,GET,/api/tags,0.000443239
2025/02/20 - 07:50:31,200,1.824150094s,172.16.21.175,POST,/api/generate,1.824150094
2025/02/20 - 07:51:42,200,857.499082ms,172.16.34.94,POST,/api/chat,0.857499082
2025/02/20 - 07:51:45,200,216.56179ms,172.16.34.94,POST,/api/chat,0.21656179
2025/02/20 - 07:52:44,200,416.453854ms,172.16.21.175,POST,/api/generate,0.416453854
2025/02/20 - 07:52:44,200,848.214856ms,172.16.21.175,POST,/api/generate,0.848214856
2025/02/20 - 07:52:56,200,11.610856727s,172.16.21.175,POST,/api/generate,11.61085673
2025/02/20 - 07:53:07,200,46.699631418s,10.61.97.94,POST,/api/chat,46.69963142
2025/02/20 - 07:53:09,200,1.186651596s,10.61.97.94,POST,/api/chat,1.186651596
2025/02/20 - 07:53:29,200,15.741122112s,172.16.25.122,POST,/api/generate,15.74112211
2025/02/20 - 07:54:01,200,1m37s,172.16.34.94,POST,/api/chat,97
2025/02/20 - 07:54:03,200,1.395809256s,172.16.34.94,POST,/api/chat,1.395809256
2025/02/20 - 07:54:28,200,13.865631534s,172.16.25.122,POST,/api/generate,13.86563153
2025/02/20 - 07:54:33,200,8.680456688s,172.16.21.175,POST,/api/generate,8.680456688
2025/02/20 - 07:54:45,200,11.650803ms,172.16.25.122,POST,/api/show,0.011650803
2025/02/20 - 07:55:31,200,55.718509237s,10.61.97.94,POST,/api/chat,55.71850924
2025/02/20 - 07:55:33,200,1.013857442s,10.61.97.94,POST,/api/chat,1.013857442
2025/02/20 - 07:55:52,200,11.952562ms,172.16.34.158,POST,/api/show,0.011952562
2025/02/20 - 07:56:06,200,843.341384ms,172.16.34.158,POST,/api/chat,0.843341384
2025/02/20 - 07:56:07,200,521.475609ms,172.16.34.158,POST,/api/chat,0.521475609
2025/02/20 - 07:56:35,200,431.509탎,192.168.0.1,GET,/api/tags,0.000431509
2025/02/20 - 07:57:12,200,907.362879ms,172.16.21.175,POST,/api/generate,0.907362879
2025/02/20 - 07:57:13,200,313.617887ms,172.16.21.175,POST,/api/generate,0.313617887
2025/02/20 - 07:57:18,200,5.205301005s,172.16.21.175,POST,/api/generate,5.205301005
2025/02/20 - 07:57:18,200,582.33913ms,172.16.21.175,POST,/api/generate,0.58233913
2025/02/20 - 07:57:19,200,526.624742ms,172.16.21.175,POST,/api/generate,0.526624742
2025/02/20 - 07:57:21,200,350.653952ms,172.16.21.175,POST,/api/generate,0.350653952
2025/02/20 - 07:57:23,200,331.63791ms,172.16.21.175,POST,/api/generate,0.33163791
2025/02/20 - 07:57:24,200,362.900693ms,172.16.21.175,POST,/api/generate,0.362900693
2025/02/20 - 07:57:25,200,344.99808ms,172.16.21.175,POST,/api/generate,0.34499808
2025/02/20 - 07:57:26,200,12.434007801s,172.16.34.158,POST,/api/chat,12.4340078
2025/02/20 - 07:57:27,200,324.001241ms,172.16.21.175,POST,/api/generate,0.324001241
2025/02/20 - 07:57:28,200,327.913246ms,172.16.21.175,POST,/api/generate,0.327913246
2025/02/20 - 07:57:34,200,358.91435ms,172.16.21.175,POST,/api/generate,0.35891435
2025/02/20 - 07:57:35,200,1.240038087s,172.16.21.175,POST,/api/generate,1.240038087
2025/02/20 - 07:57:35,200,375.282745ms,172.16.21.175,POST,/api/generate,0.375282745
2025/02/20 - 07:57:44,200,298.403979ms,172.16.21.175,POST,/api/generate,0.298403979
2025/02/20 - 07:57:46,200,604.902605ms,172.16.21.175,POST,/api/generate,0.604902605
2025/02/20 - 07:57:46,200,379.210559ms,172.16.21.175,POST,/api/generate,0.379210559
2025/02/20 - 07:57:47,200,368.096376ms,172.16.21.175,POST,/api/generate,0.368096376
2025/02/20 - 07:58:00,200,349.359304ms,172.16.21.175,POST,/api/generate,0.349359304
2025/02/20 - 07:58:01,200,359.376599ms,172.16.21.175,POST,/api/generate,0.359376599
2025/02/20 - 07:58:01,200,383.106404ms,172.16.21.175,POST,/api/generate,0.383106404
2025/02/20 - 07:58:02,200,363.853612ms,172.16.21.175,POST,/api/generate,0.363853612
2025/02/20 - 07:58:04,200,377.130332ms,172.16.21.175,POST,/api/generate,0.377130332
2025/02/20 - 07:58:06,200,374.116537ms,172.16.21.175,POST,/api/generate,0.374116537
2025/02/20 - 07:58:12,200,27.232183716s,172.16.34.158,POST,/api/chat,27.23218372
2025/02/20 - 07:58:43,200,21.152976282s,172.16.34.158,POST,/api/chat,21.15297628
2025/02/20 - 07:59:19,200,12.218303199s,172.16.21.175,POST,/api/generate,12.2183032
2025/02/20 - 07:59:21,200,1.871350914s,172.16.21.175,POST,/api/generate,1.871350914
2025/02/20 - 07:59:22,200,582.290969ms,172.16.21.175,POST,/api/generate,0.582290969
2025/02/20 - 07:59:23,200,418.95114ms,172.16.21.175,POST,/api/generate,0.41895114
2025/02/20 - 07:59:23,200,370.920081ms,172.16.21.175,POST,/api/generate,0.370920081
2025/02/20 - 07:59:25,200,1.182773301s,172.16.21.175,POST,/api/generate,1.182773301
2025/02/20 - 07:59:25,200,368.294516ms,172.16.21.175,POST,/api/generate,0.368294516
2025/02/20 - 07:59:27,200,26.87754004s,172.16.34.158,POST,/api/chat,26.87754004
2025/02/20 - 07:59:38,200,12.057561556s,172.16.21.175,POST,/api/generate,12.05756156
2025/02/20 - 08:00:50,200,1m19s,172.16.34.94,POST,/api/generate,79
2025/02/20 - 08:02:12,200,379.069탎,192.168.0.1,GET,/api/tags,0.000379069
2025/02/20 - 08:02:53,200,1.368990896s,172.16.21.175,POST,/api/generate,1.368990896
2025/02/20 - 08:03:04,200,11.029549716s,172.16.21.175,POST,/api/generate,11.02954972
2025/02/20 - 08:04:29,200,54.642157888s,10.61.97.94,POST,/api/chat,54.64215789
2025/02/20 - 08:04:32,200,1.002067139s,10.61.97.94,POST,/api/chat,1.002067139
2025/02/20 - 08:11:07,200,380.081738ms,172.16.21.175,POST,/api/generate,0.380081738
2025/02/20 - 08:11:08,200,652.101817ms,172.16.21.175,POST,/api/generate,0.652101817
2025/02/20 - 08:11:09,200,607.764342ms,172.16.21.175,POST,/api/generate,0.607764342
2025/02/20 - 08:11:10,200,899.75136ms,172.16.21.175,POST,/api/generate,0.89975136
2025/02/20 - 08:11:11,200,1.027510021s,172.16.21.175,POST,/api/generate,1.027510021
2025/02/20 - 08:11:11,200,406.424269ms,172.16.21.175,POST,/api/generate,0.406424269
2025/02/20 - 08:11:12,200,865.59544ms,172.16.21.175,POST,/api/generate,0.86559544
2025/02/20 - 08:11:12,200,368.486836ms,172.16.21.175,POST,/api/generate,0.368486836
2025/02/20 - 08:11:13,200,856.561704ms,172.16.21.175,POST,/api/generate,0.856561704
2025/02/20 - 08:11:14,200,1.007536731s,172.16.21.175,POST,/api/generate,1.007536731
2025/02/20 - 08:11:15,200,851.557531ms,172.16.21.175,POST,/api/generate,0.851557531
2025/02/20 - 08:11:16,200,877.988702ms,172.16.21.175,POST,/api/generate,0.877988702
2025/02/20 - 08:11:16,200,327.241176ms,172.16.21.175,POST,/api/generate,0.327241176
2025/02/20 - 08:11:18,200,1.796429445s,172.16.21.175,POST,/api/generate,1.796429445
2025/02/20 - 08:11:19,200,596.677008ms,172.16.21.175,POST,/api/generate,0.596677008
2025/02/20 - 08:11:19,200,367.057147ms,172.16.21.175,POST,/api/generate,0.367057147
2025/02/20 - 08:11:20,200,690.824519ms,172.16.21.175,POST,/api/generate,0.690824519
2025/02/20 - 08:11:20,200,127.92937ms,172.16.21.175,POST,/api/generate,0.12792937
2025/02/20 - 08:11:22,200,2.141650124s,172.16.21.175,POST,/api/generate,2.141650124
2025/02/20 - 08:11:24,200,1.442339348s,172.16.21.175,POST,/api/generate,1.442339348
2025/02/20 - 08:11:24,200,281.753633ms,172.16.21.175,POST,/api/generate,0.281753633
2025/02/20 - 08:11:26,200,857.969462ms,172.16.21.175,POST,/api/generate,0.857969462
2025/02/20 - 08:11:29,200,3.090340022s,172.16.21.175,POST,/api/generate,3.090340022
2025/02/20 - 08:11:31,200,1.670255371s,172.16.21.175,POST,/api/generate,1.670255371
2025/02/20 - 08:11:34,200,3.175941696s,172.16.21.175,POST,/api/generate,3.175941696
2025/02/20 - 08:12:15,200,3.289875787s,10.61.97.94,POST,/api/chat,3.289875787
2025/02/20 - 08:12:16,200,1.030246677s,10.61.97.94,POST,/api/chat,1.030246677
2025/02/20 - 08:12:37,200,228.694462ms,10.61.97.94,POST,/api/chat,0.228694462
2025/02/20 - 08:14:48,200,1.134499043s,172.16.21.175,POST,/api/generate,1.134499043
2025/02/20 - 08:14:49,200,386.994498ms,172.16.21.175,POST,/api/generate,0.386994498
2025/02/20 - 08:14:49,200,513.85812ms,172.16.21.175,POST,/api/generate,0.51385812
2025/02/20 - 08:14:51,200,1.66411372s,172.16.21.175,POST,/api/generate,1.66411372
2025/02/20 - 08:14:52,200,573.948352ms,172.16.21.175,POST,/api/generate,0.573948352
2025/02/20 - 08:14:52,200,847.163478ms,172.16.21.175,POST,/api/generate,0.847163478
2025/02/20 - 08:14:53,200,207.295783ms,172.16.21.175,POST,/api/generate,0.207295783
2025/02/20 - 08:14:53,200,428.481066ms,172.16.21.175,POST,/api/generate,0.428481066
2025/02/20 - 08:14:54,200,348.204336ms,172.16.21.175,POST,/api/generate,0.348204336
2025/02/20 - 08:14:54,200,375.201355ms,172.16.21.175,POST,/api/generate,0.375201355
2025/02/20 - 08:14:55,200,343.894031ms,172.16.21.175,POST,/api/generate,0.343894031
2025/02/20 - 08:14:55,200,345.640799ms,172.16.21.175,POST,/api/generate,0.345640799
2025/02/20 - 08:14:56,200,364.765091ms,172.16.21.175,POST,/api/generate,0.364765091
2025/02/20 - 08:14:57,200,360.855807ms,172.16.21.175,POST,/api/generate,0.360855807
2025/02/20 - 08:14:58,200,349.260883ms,172.16.21.175,POST,/api/generate,0.349260883
2025/02/20 - 08:14:59,200,671.313048ms,172.16.21.175,POST,/api/generate,0.671313048
2025/02/20 - 08:15:00,200,1.203883811s,172.16.21.175,POST,/api/generate,1.203883811
2025/02/20 - 08:15:01,200,482.648806ms,172.16.21.175,POST,/api/generate,0.482648806
2025/02/20 - 08:15:01,200,773.494426ms,172.16.21.175,POST,/api/generate,0.773494426
2025/02/20 - 08:15:03,200,1.877664395s,172.16.21.175,POST,/api/generate,1.877664395
2025/02/20 - 08:15:04,200,385.45685ms,172.16.21.175,POST,/api/generate,0.38545685
2025/02/20 - 08:15:05,200,1.501207611s,172.16.21.175,POST,/api/generate,1.501207611
2025/02/20 - 08:15:06,200,526.867202ms,172.16.21.175,POST,/api/generate,0.526867202
2025/02/20 - 08:15:07,200,1.297958891s,172.16.21.175,POST,/api/generate,1.297958891
2025/02/20 - 08:15:08,200,415.961625ms,172.16.21.175,POST,/api/generate,0.415961625
2025/02/20 - 08:15:09,200,1.33921805s,172.16.21.175,POST,/api/generate,1.33921805
2025/02/20 - 08:15:11,200,1.501080631s,172.16.21.175,POST,/api/generate,1.501080631
2025/02/20 - 08:15:23,200,1m57s,10.61.97.94,POST,/api/chat,117
2025/02/20 - 08:15:27,200,3.568952775s,10.61.97.94,POST,/api/chat,3.568952775
2025/02/20 - 08:17:15,200,24.07691886s,172.16.34.158,POST,/api/chat,24.07691886
2025/02/20 - 08:17:16,200,1.183533751s,172.16.34.158,POST,/api/chat,1.183533751
2025/02/20 - 08:17:33,200,1m26s,172.16.34.94,POST,/api/chat,86
2025/02/20 - 08:17:35,200,1.425313003s,172.16.34.94,POST,/api/chat,1.425313003
2025/02/20 - 08:18:04,200,4.662126819s,172.16.34.127,POST,/api/generate,4.662126819
2025/02/20 - 08:18:27,200,11.91337295s,172.16.34.127,POST,/api/generate,11.91337295
2025/02/20 - 08:18:27,200,673.062215ms,172.16.34.127,POST,/api/generate,0.673062215
2025/02/20 - 08:18:28,200,272.036278ms,172.16.34.127,POST,/api/generate,0.272036278
2025/02/20 - 08:18:29,200,348.695405ms,172.16.34.127,POST,/api/generate,0.348695405
2025/02/20 - 08:18:29,200,299.766437ms,172.16.34.127,POST,/api/generate,0.299766437
2025/02/20 - 08:18:31,200,708.320423ms,172.16.34.127,POST,/api/generate,0.708320423
2025/02/20 - 08:18:31,200,125.067965ms,172.16.34.127,POST,/api/generate,0.125067965
2025/02/20 - 08:18:33,200,11.553323ms,172.16.25.119,POST,/api/show,0.011553323
2025/02/20 - 08:18:39,200,8.070041861s,172.16.34.127,POST,/api/generate,8.070041861
2025/02/20 - 08:18:40,200,490.229375ms,172.16.34.127,POST,/api/generate,0.490229375
2025/02/20 - 08:18:40,200,831.116731ms,172.16.34.127,POST,/api/generate,0.831116731
2025/02/20 - 08:18:42,200,1.628204443s,172.16.34.127,POST,/api/generate,1.628204443
2025/02/20 - 08:18:43,200,627.957681ms,172.16.34.127,POST,/api/generate,0.627957681
2025/02/20 - 08:18:44,200,1.189894751s,172.16.34.127,POST,/api/generate,1.189894751
2025/02/20 - 08:18:44,200,581.337561ms,172.16.34.127,POST,/api/generate,0.581337561
2025/02/20 - 08:18:45,200,141.646071ms,172.16.34.127,POST,/api/generate,0.141646071
2025/02/20 - 08:18:45,200,562.158909ms,172.16.34.127,POST,/api/generate,0.562158909
2025/02/20 - 08:18:48,200,2.74647593s,172.16.34.127,POST,/api/generate,2.74647593
2025/02/20 - 08:18:50,200,1.760782207s,172.16.34.127,POST,/api/generate,1.760782207
2025/02/20 - 08:18:50,200,313.120358ms,172.16.34.127,POST,/api/generate,0.313120358
2025/02/20 - 08:18:51,200,273.227637ms,172.16.34.127,POST,/api/generate,0.273227637
2025/02/20 - 08:18:52,200,285.119608ms,172.16.34.127,POST,/api/generate,0.285119608
2025/02/20 - 08:18:53,200,294.781474ms,172.16.34.127,POST,/api/generate,0.294781474
2025/02/20 - 08:18:57,200,2.225028281s,172.16.34.127,POST,/api/generate,2.225028281
2025/02/20 - 08:18:58,200,272.298457ms,172.16.34.127,POST,/api/generate,0.272298457
2025/02/20 - 08:19:01,200,3.278676764s,172.16.34.127,POST,/api/generate,3.278676764
2025/02/20 - 08:19:01,200,287.029755ms,172.16.34.127,POST,/api/generate,0.287029755
2025/02/20 - 08:19:03,200,1.128443322s,172.16.34.127,POST,/api/generate,1.128443322
2025/02/20 - 08:19:03,200,421.736107ms,172.16.34.127,POST,/api/generate,0.421736107
2025/02/20 - 08:19:04,200,466.324501ms,172.16.34.127,POST,/api/generate,0.466324501
2025/02/20 - 08:19:05,200,1.545449456s,172.16.34.127,POST,/api/generate,1.545449456
2025/02/20 - 08:19:06,200,547.85303ms,172.16.34.127,POST,/api/generate,0.54785303
2025/02/20 - 08:19:07,200,735.543372ms,172.16.34.127,POST,/api/generate,0.735543372
2025/02/20 - 08:19:07,200,326.849317ms,172.16.34.127,POST,/api/generate,0.326849317
2025/02/20 - 08:19:07,200,378.096711ms,172.16.34.127,POST,/api/generate,0.378096711
2025/02/20 - 08:19:08,200,273.682056ms,172.16.34.127,POST,/api/generate,0.273682056
2025/02/20 - 08:19:12,200,355.659345ms,172.16.34.127,POST,/api/generate,0.355659345
2025/02/20 - 08:19:13,200,351.93102ms,172.16.34.127,POST,/api/generate,0.35193102
2025/02/20 - 08:19:15,200,1.566155275s,172.16.34.127,POST,/api/generate,1.566155275
2025/02/20 - 08:19:15,200,335.464235ms,172.16.34.127,POST,/api/generate,0.335464235
2025/02/20 - 08:19:16,200,333.902717ms,172.16.34.127,POST,/api/generate,0.333902717
2025/02/20 - 08:19:19,200,3.252756932s,172.16.34.127,POST,/api/generate,3.252756932
2025/02/20 - 08:19:19,200,368.629926ms,172.16.34.127,POST,/api/generate,0.368629926
2025/02/20 - 08:19:26,200,361.346925ms,172.16.34.127,POST,/api/generate,0.361346925
2025/02/20 - 08:19:31,200,3.990728991s,172.16.34.127,POST,/api/generate,3.990728991
2025/02/20 - 08:19:32,200,1.48831694s,172.16.34.127,POST,/api/generate,1.48831694
2025/02/20 - 08:19:41,200,8.343025028s,172.16.34.127,POST,/api/generate,8.343025028
2025/02/20 - 08:19:41,200,517.290616ms,172.16.34.127,POST,/api/generate,0.517290616
2025/02/20 - 08:19:43,200,1.950559517s,172.16.34.127,POST,/api/generate,1.950559517
2025/02/20 - 08:19:48,200,731.808798ms,172.16.34.127,POST,/api/generate,0.731808798
2025/02/20 - 08:19:49,200,886.25914ms,172.16.34.127,POST,/api/generate,0.88625914
2025/02/20 - 08:19:50,200,393.623308ms,172.16.34.127,POST,/api/generate,0.393623308
2025/02/20 - 08:19:50,200,369.292524ms,172.16.34.127,POST,/api/generate,0.369292524
2025/02/20 - 08:19:51,200,715.448273ms,172.16.34.127,POST,/api/generate,0.715448273
2025/02/20 - 08:19:53,200,375.991334ms,172.16.34.127,POST,/api/generate,0.375991334
2025/02/20 - 08:19:54,200,377.230562ms,172.16.34.127,POST,/api/generate,0.377230562
2025/02/20 - 08:19:55,200,113.614282ms,172.16.34.127,POST,/api/generate,0.113614282
2025/02/20 - 08:19:55,200,524.010655ms,172.16.34.127,POST,/api/generate,0.524010655
2025/02/20 - 08:19:57,200,372.06847ms,172.16.34.127,POST,/api/generate,0.37206847
2025/02/20 - 08:19:58,200,359.451449ms,172.16.34.127,POST,/api/generate,0.359451449
2025/02/20 - 08:20:01,200,387.540817ms,172.16.34.127,POST,/api/generate,0.387540817
2025/02/20 - 08:20:02,200,827.807276ms,172.16.34.127,POST,/api/generate,0.827807276
2025/02/20 - 08:20:02,200,349.609643ms,172.16.34.127,POST,/api/generate,0.349609643
2025/02/20 - 08:20:04,200,1.155753332s,172.16.34.127,POST,/api/generate,1.155753332
2025/02/20 - 08:20:04,200,412.97929ms,172.16.34.127,POST,/api/generate,0.41297929
2025/02/20 - 08:20:04,200,376.195864ms,172.16.34.127,POST,/api/generate,0.376195864
2025/02/20 - 08:20:05,200,742.443872ms,172.16.34.127,POST,/api/generate,0.742443872
2025/02/20 - 08:20:06,200,177.438508ms,172.16.34.127,POST,/api/generate,0.177438508
2025/02/20 - 08:20:07,200,1.152223717s,172.16.34.127,POST,/api/generate,1.152223717
2025/02/20 - 08:20:08,200,742.276083ms,172.16.34.127,POST,/api/generate,0.742276083
2025/02/20 - 08:20:08,200,352.932429ms,172.16.34.127,POST,/api/generate,0.352932429
2025/02/20 - 08:20:11,200,2.048006343s,172.16.34.127,POST,/api/generate,2.048006343
2025/02/20 - 08:20:11,200,223.843399ms,172.16.34.127,POST,/api/generate,0.223843399
2025/02/20 - 08:20:12,200,403.598054ms,172.16.34.127,POST,/api/generate,0.403598054
2025/02/20 - 08:20:12,200,822.570234ms,172.16.34.127,POST,/api/generate,0.822570234
2025/02/20 - 08:20:13,200,149.195089ms,172.16.34.127,POST,/api/generate,0.149195089
2025/02/20 - 08:20:13,200,649.585809ms,172.16.34.127,POST,/api/generate,0.649585809
2025/02/20 - 08:20:16,200,3.006364276s,172.16.34.127,POST,/api/generate,3.006364276
2025/02/20 - 08:20:16,200,161.942011ms,172.16.34.127,POST,/api/generate,0.161942011
2025/02/20 - 08:20:18,200,153.576393ms,172.16.34.127,POST,/api/generate,0.153576393
2025/02/20 - 08:20:18,200,566.686993ms,172.16.34.127,POST,/api/generate,0.566686993
2025/02/20 - 08:20:19,200,421.263497ms,172.16.34.127,POST,/api/generate,0.421263497
2025/02/20 - 08:20:20,200,636.867969ms,172.16.34.127,POST,/api/generate,0.636867969
2025/02/20 - 08:20:20,200,333.852817ms,172.16.34.127,POST,/api/generate,0.333852817
2025/02/20 - 08:20:21,200,380.508748ms,172.16.34.127,POST,/api/generate,0.380508748
2025/02/20 - 08:20:21,200,672.492665ms,172.16.34.127,POST,/api/generate,0.672492665
2025/02/20 - 08:20:21,200,184.644307ms,172.16.34.127,POST,/api/generate,0.184644307
2025/02/20 - 08:20:22,200,362.717874ms,172.16.34.127,POST,/api/generate,0.362717874
2025/02/20 - 08:20:22,200,613.612493ms,172.16.34.127,POST,/api/generate,0.613612493
2025/02/20 - 08:20:44,200,21.833988325s,172.16.34.127,POST,/api/generate,21.83398833
2025/02/20 - 08:21:53,200,2m44s,10.61.97.94,POST,/api/chat,164
2025/02/20 - 08:21:57,200,3.549845363s,10.61.97.94,POST,/api/chat,3.549845363
2025/02/20 - 08:22:53,200,40.17078316s,10.61.97.94,POST,/api/chat,40.17078316
2025/02/20 - 08:22:57,200,3.543357602s,10.61.97.94,POST,/api/chat,3.543357602
2025/02/20 - 08:24:56,200,1m32s,172.16.34.94,POST,/api/chat,92
2025/02/20 - 08:25:01,200,3.976144482s,172.16.34.94,POST,/api/chat,3.976144482
2025/02/20 - 08:25:29,200,637.086838ms,172.16.21.175,POST,/api/generate,0.637086838
2025/02/20 - 08:25:30,200,782.315364ms,172.16.21.175,POST,/api/generate,0.782315364
2025/02/20 - 08:25:31,200,499.668812ms,172.16.34.94,POST,/api/chat,0.499668812
2025/02/20 - 08:25:32,200,1.806866369s,172.16.21.175,POST,/api/generate,1.806866369
2025/02/20 - 08:25:34,200,2.060260605s,172.16.21.175,POST,/api/generate,2.060260605
2025/02/20 - 08:25:37,200,1.419083442s,172.16.21.175,POST,/api/generate,1.419083442
2025/02/20 - 08:25:44,200,6.442030827s,172.16.21.175,POST,/api/generate,6.442030827
2025/02/20 - 08:25:45,200,1.206470786s,172.16.21.175,POST,/api/generate,1.206470786
2025/02/20 - 08:25:45,200,312.920778ms,172.16.21.175,POST,/api/generate,0.312920778
2025/02/20 - 08:25:46,200,667.107394ms,172.16.21.175,POST,/api/generate,0.667107394
2025/02/20 - 08:25:49,200,2.520589245s,172.16.21.175,POST,/api/generate,2.520589245
2025/02/20 - 08:25:50,200,735.503232ms,172.16.21.175,POST,/api/generate,0.735503232
2025/02/20 - 08:25:51,200,1.249739913s,172.16.21.175,POST,/api/generate,1.249739913
2025/02/20 - 08:25:53,200,1.919519822s,172.16.21.175,POST,/api/generate,1.919519822
2025/02/20 - 08:26:30,200,2.087669234s,172.16.34.127,POST,/api/generate,2.087669234
2025/02/20 - 08:26:31,200,584.837366ms,172.16.34.127,POST,/api/generate,0.584837366
2025/02/20 - 08:26:32,200,450.765964ms,172.16.34.127,POST,/api/generate,0.450765964
2025/02/20 - 08:26:32,200,652.497935ms,172.16.34.127,POST,/api/generate,0.652497935
2025/02/20 - 08:26:33,200,375.988225ms,172.16.34.127,POST,/api/generate,0.375988225
2025/02/20 - 08:26:34,200,396.105534ms,172.16.34.127,POST,/api/generate,0.396105534
2025/02/20 - 08:26:37,200,2.550348261s,172.16.34.127,POST,/api/generate,2.550348261
2025/02/20 - 08:26:38,200,483.684605ms,172.16.34.127,POST,/api/generate,0.483684605
2025/02/20 - 08:26:39,200,763.123662ms,172.16.34.127,POST,/api/generate,0.763123662
2025/02/20 - 08:26:39,200,663.252589ms,172.16.34.127,POST,/api/generate,0.663252589
2025/02/20 - 08:26:40,200,464.955623ms,172.16.34.127,POST,/api/generate,0.464955623
2025/02/20 - 08:26:41,200,1.429446157s,172.16.34.127,POST,/api/generate,1.429446157
2025/02/20 - 08:26:42,200,431.202053ms,172.16.34.127,POST,/api/generate,0.431202053
2025/02/20 - 08:26:42,200,682.303072ms,172.16.34.127,POST,/api/generate,0.682303072
2025/02/20 - 08:26:43,200,1.045327675s,172.16.34.127,POST,/api/generate,1.045327675
2025/02/20 - 08:26:44,200,765.840868ms,172.16.34.127,POST,/api/generate,0.765840868
2025/02/20 - 08:26:45,200,429.503355ms,172.16.34.127,POST,/api/generate,0.429503355
2025/02/20 - 08:26:45,200,728.788053ms,172.16.34.127,POST,/api/generate,0.728788053
2025/02/20 - 08:26:46,200,393.780378ms,172.16.34.127,POST,/api/generate,0.393780378
2025/02/20 - 08:26:46,200,431.831282ms,172.16.34.127,POST,/api/generate,0.431831282
2025/02/20 - 08:26:47,200,796.114213ms,172.16.34.127,POST,/api/generate,0.796114213
2025/02/20 - 08:26:47,200,480.48871ms,172.16.34.127,POST,/api/generate,0.48048871
2025/02/20 - 08:26:48,200,609.505189ms,172.16.34.127,POST,/api/generate,0.609505189
2025/02/20 - 08:26:49,200,1.326637669s,172.16.34.127,POST,/api/generate,1.326637669
2025/02/20 - 08:26:49,200,88.38903ms,172.16.34.127,POST,/api/generate,0.08838903
2025/02/20 - 08:26:50,200,471.952303ms,172.16.34.127,POST,/api/generate,0.471952303
2025/02/20 - 08:26:50,200,86.419533ms,172.16.34.127,POST,/api/generate,0.086419533
2025/02/20 - 08:26:51,200,966.640431ms,172.16.34.127,POST,/api/generate,0.966640431
2025/02/20 - 08:26:51,200,112.521733ms,172.16.34.127,POST,/api/generate,0.112521733
2025/02/20 - 08:26:52,200,1.268680595s,172.16.34.127,POST,/api/generate,1.268680595
2025/02/20 - 08:26:53,200,869.618045ms,172.16.34.127,POST,/api/generate,0.869618045
2025/02/20 - 08:27:02,200,8.459716454s,172.16.34.127,POST,/api/generate,8.459716454
2025/02/20 - 08:27:07,200,640.903023ms,172.16.34.127,POST,/api/generate,0.640903023
2025/02/20 - 08:27:25,200,17.485801533s,172.16.34.127,POST,/api/generate,17.48580153
2025/02/20 - 08:27:25,200,86.778032ms,172.16.34.127,POST,/api/generate,0.086778032
2025/02/20 - 08:27:26,200,921.891897ms,172.16.34.127,POST,/api/generate,0.921891897
2025/02/20 - 08:27:29,200,433.400799ms,172.16.34.127,POST,/api/generate,0.433400799
2025/02/20 - 08:27:29,200,379.811749ms,172.16.34.127,POST,/api/generate,0.379811749
2025/02/20 - 08:27:30,200,440.723609ms,172.16.34.127,POST,/api/generate,0.440723609
2025/02/20 - 08:27:31,200,1.366281441s,172.16.34.127,POST,/api/generate,1.366281441
2025/02/20 - 08:27:32,200,767.947405ms,172.16.34.127,POST,/api/generate,0.767947405
2025/02/20 - 08:27:35,200,3.446796905s,172.16.34.127,POST,/api/generate,3.446796905
2025/02/20 - 08:27:36,200,428.253757ms,172.16.34.127,POST,/api/generate,0.428253757
2025/02/20 - 08:27:36,200,364.500981ms,172.16.34.127,POST,/api/generate,0.364500981
2025/02/20 - 08:27:37,200,375.862084ms,172.16.34.127,POST,/api/generate,0.375862084
2025/02/20 - 08:27:40,200,1m33s,172.16.34.94,POST,/api/chat,93
2025/02/20 - 08:27:40,200,2.282936206s,172.16.34.127,POST,/api/generate,2.282936206
